roi_id,site_id,soil,mesquite,pixel_size
r-13732,NORT,0.881,0.119,8
r-13733,NORT,0.404,0.596,8
r-13734,NORT,0.763,0.237,8
r-13735,NORT,0.776,0.224,8
r-13736,NORT,1,0,8
r-13737,NORT,0.491,0.509,8
r-13738,NORT,0.9,0.1,8
r-13739,NORT,0.734,0.266,8
r-13740,NORT,0.515,0.485,8
r-13741,NORT,0.657,0.343,8
r-13742,NORT,0.997,0.003,8
r-13743,NORT,0.583,0.417,8
r-13744,NORT,0.265,0.735,8
r-13745,NORT,0.298,0.702,8
r-13746,NORT,0.919,0.081,8
r-13747,NORT,0.723,0.277,8
r-13748,NORT,0.677,0.323,8
r-13749,NORT,0.745,0.255,8
r-13750,NORT,0.658,0.342,8
r-13751,NORT,0.746,0.254,8
r-13752,NORT,0.795,0.205,8
r-13753,NORT,0.916,0.084,8
r-13754,NORT,0.735,0.265,8
r-13755,NORT,0.624,0.376,8
r-13756,NORT,0.974,0.026,8
r-13757,NORT,0.802,0.198,8
r-13758,NORT,0.594,0.406,8
r-13759,NORT,0.525,0.475,8
r-13760,NORT,0.554,0.446,8
r-13761,NORT,0.616,0.384,8
r-13762,NORT,0.812,0.188,8
r-13763,NORT,0.902,0.098,8
r-13764,NORT,0.622,0.378,8
r-13765,NORT,0.768,0.232,8
r-13766,NORT,0.807,0.193,8
r-13767,NORT,0.872,0.128,8
r-13768,NORT,0.64,0.36,8
r-13769,NORT,0.812,0.188,8
r-13770,NORT,0.723,0.277,8
r-13771,NORT,0.989,0.011,8
r-13772,NORT,0.754,0.246,8
r-13773,NORT,0.392,0.608,8
r-13774,NORT,0.731,0.269,8
r-13775,NORT,0.806,0.194,8
r-13776,NORT,0.588,0.412,8
r-13777,NORT,0.803,0.197,8
r-13778,NORT,0.981,0.019,8
r-13779,NORT,0.715,0.285,8
r-13780,NORT,0.818,0.182,8
r-13781,NORT,0.879,0.121,8
r-13782,NORT,1,0,8
r-13783,NORT,0.706,0.294,8
r-13784,NORT,0.973,0.027,8
r-13785,NORT,0.938,0.062,8
r-13786,NORT,0.633,0.367,8
r-13787,NORT,0.683,0.317,8
r-13788,NORT,0.442,0.558,8
r-13789,NORT,0.402,0.598,8
r-13790,NORT,0.697,0.303,8
r-13791,NORT,0.372,0.628,8
r-13792,NORT,1,0,8
r-13793,NORT,0.645,0.355,8
r-13794,NORT,0.611,0.389,8
r-13795,NORT,0.922,0.078,8
r-13796,NORT,0.903,0.097,8
r-13797,NORT,0.633,0.367,8
r-13798,NORT,1,0,8
r-13799,NORT,0.787,0.213,8
r-13800,NORT,0.577,0.423,8
r-13801,NORT,0.44,0.56,8
r-13802,NORT,0.721,0.279,8
r-13803,NORT,0.458,0.542,8
r-13804,NORT,0.66,0.34,8
r-13805,NORT,0.9,0.1,8
r-13806,NORT,1,0,8
r-13807,NORT,0.624,0.376,8
r-13808,NORT,0.716,0.284,8
r-13809,NORT,0.675,0.325,8
r-13810,NORT,0.778,0.222,8
r-13811,NORT,0.92,0.08,8
r-13812,NORT,0.883,0.117,8
r-13813,NORT,0.978,0.022,8
r-13814,NORT,0.622,0.378,8
r-13815,NORT,0.706,0.294,8
r-13816,NORT,0.649,0.351,8
r-13817,NORT,0.722,0.278,8
r-13818,NORT,1,0,8
r-13819,NORT,0.795,0.205,8
r-13820,NORT,0.769,0.231,8
r-13821,NORT,0.7,0.3,8
r-13822,NORT,0.612,0.388,8
r-13823,NORT,0.737,0.263,8
r-13824,NORT,0.695,0.305,8
r-13825,NORT,0.792,0.208,8
r-13826,NORT,0.884,0.116,8
r-13827,NORT,0.911,0.089,8
r-13828,NORT,0.77,0.23,8
r-13829,NORT,0.748,0.252,8
r-13830,NORT,1,0,8
r-13831,NORT,0.745,0.255,8
r-13832,NORT,0.817,0.183,8
r-13833,NORT,0.749,0.251,8
r-13834,NORT,0.578,0.422,8
r-13835,NORT,0.634,0.366,8
r-13836,NORT,0.719,0.281,8
r-13837,NORT,0.74,0.26,8
r-13838,NORT,0.752,0.248,8
r-13839,NORT,0.693,0.307,8
r-13840,NORT,0.854,0.146,8
r-13841,NORT,0.191,0.809,8
r-13842,NORT,0.861,0.139,8
r-13843,NORT,0.743,0.257,8
r-13844,NORT,0.996,0.004,8
r-13845,NORT,0.561,0.439,8
r-13846,NORT,0.743,0.257,8
r-13847,NORT,0.624,0.376,8
r-13848,NORT,0.866,0.134,8
r-13850,NORT,0.434,0.566,8
r-13851,NORT,0.595,0.405,8
r-13852,NORT,0.377,0.623,8
r-13853,NORT,0.563,0.437,8
r-13854,NORT,0.611,0.389,8
r-13855,NORT,0.712,0.288,8
r-13856,NORT,0.83,0.17,8
r-13857,NORT,0.564,0.436,8
r-13858,NORT,0.552,0.448,8
r-13859,NORT,0.756,0.244,8
r-13860,NORT,0.777,0.223,8
r-13861,NORT,0.687,0.313,8
r-13862,NORT,0.806,0.194,8
r-13863,NORT,0.929,0.071,8
r-13864,NORT,0.626,0.374,8
r-13865,NORT,0.937,0.063,8
r-13866,NORT,0.982,0.018,8
r-13867,NORT,0.793,0.207,8
r-13868,NORT,0.753,0.247,8
r-13869,NORT,0.816,0.184,8
r-13870,NORT,0.643,0.357,8
r-13871,NORT,0.723,0.277,8
r-13872,NORT,0.651,0.349,8
r-13873,NORT,0.527,0.473,8
r-13874,NORT,1,0,8
r-13875,NORT,0.825,0.175,8
r-13876,NORT,0.326,0.674,8
r-13877,NORT,0.578,0.422,8
r-13878,NORT,0.34,0.66,8
r-13879,NORT,0.299,0.701,8
r-13880,NORT,0.897,0.103,8
r-13881,NORT,0.238,0.762,8
r-13882,NORT,0.473,0.527,8
r-13883,NORT,0.373,0.627,8
r-13884,NORT,0.692,0.308,8
r-13885,NORT,0.687,0.313,8
r-13886,NORT,0.064,0.936,8
r-13887,NORT,0.85,0.15,8
r-13888,NORT,0.743,0.257,8
r-13889,NORT,1,0,8
r-13890,NORT,0.598,0.402,8
r-13891,NORT,0.842,0.158,8
r-13892,NORT,1,0,8
r-13893,NORT,0.383,0.617,8
r-13894,NORT,0.52,0.48,8
r-13895,NORT,0.142,0.858,8
r-13896,NORT,0.455,0.545,8
r-13897,NORT,0.714,0.286,8
r-13898,NORT,0.332,0.668,8
r-13899,NORT,0.823,0.177,8
r-13900,NORT,0.521,0.479,8
r-13901,NORT,0.895,0.105,8
r-13902,NORT,0.782,0.218,8
r-13903,NORT,0.934,0.066,8
r-13904,NORT,0.612,0.388,8
r-13905,NORT,0.49,0.51,8
r-13906,NORT,0.753,0.247,8
r-13907,NORT,0.844,0.156,8
r-13908,NORT,0.614,0.386,8
r-13909,NORT,0.505,0.495,8
r-13910,NORT,0.935,0.065,8
r-13911,NORT,0.902,0.098,8
r-13912,NORT,1,0,8
r-13913,NORT,0.437,0.563,8
r-13914,NORT,0.793,0.207,8
r-13915,NORT,0.826,0.174,8
r-13916,NORT,0.784,0.216,8
r-13917,NORT,0.671,0.329,8
r-13918,NORT,0.569,0.431,8
r-13919,NORT,0.8,0.2,8
r-13920,NORT,0.483,0.517,8
r-13921,NORT,0.878,0.122,8
r-13922,NORT,0.658,0.342,8
r-13923,NORT,0.386,0.614,8
r-13924,NORT,0.585,0.415,8
r-13925,NORT,0.492,0.508,8
r-13926,NORT,0.45,0.55,8
r-13927,NORT,0.775,0.225,8
r-13928,NORT,0.58,0.42,8
r-13929,NORT,0.642,0.358,8
r-13930,NORT,0.919,0.081,8
r-13931,NORT,1,0,8
r-13932,NORT,0.838,0.162,8
r-13933,NORT,1,0,8
r-13934,NORT,0.977,0.023,8
r-13935,NORT,0.728,0.272,8
r-13936,NORT,0.773,0.227,8
r-13937,NORT,0.496,0.504,8
r-13938,NORT,1,0,8
r-13939,NORT,0.292,0.708,8
r-13940,NORT,0.459,0.541,8
r-13941,NORT,0.625,0.375,8
r-13942,NORT,0.494,0.506,8
r-13943,NORT,1,0,8
r-13944,NORT,0.655,0.345,8
r-13945,NORT,0.999,0.001,8
r-13946,NORT,0.705,0.295,8
r-13947,NORT,1,0,8
r-13948,NORT,0.632,0.368,8
r-13949,NORT,0.444,0.556,8
r-13950,NORT,0.477,0.523,8
r-13951,NORT,0.37,0.63,8
r-13952,NORT,0.842,0.158,8
r-13953,NORT,0.599,0.401,8
r-13954,NORT,0.876,0.124,8
r-13955,NORT,0.663,0.337,8
r-13956,NORT,0.887,0.113,8
r-13957,NORT,0.941,0.059,8
r-13958,NORT,0.816,0.184,8
r-13959,NORT,0.99,0.01,8
r-13960,NORT,0.561,0.439,8
r-13961,NORT,0.544,0.456,8
r-13962,NORT,0.865,0.135,8
r-13963,NORT,0.602,0.398,8
r-13964,NORT,0.883,0.117,8
r-13965,NORT,0.49,0.51,8
r-13966,NORT,1,0,8
r-13967,NORT,0.766,0.234,8
r-13968,NORT,0.62,0.38,8
r-13969,NORT,0.813,0.187,8
r-13970,NORT,0.791,0.209,8
r-13971,NORT,0.572,0.428,8
r-13972,NORT,0.577,0.423,8
r-13973,NORT,0.66,0.34,8
r-13974,NORT,0.443,0.557,8
r-13975,NORT,1,0,8
r-13976,NORT,0.564,0.436,8
r-13977,NORT,0.845,0.155,8
r-13978,NORT,0.674,0.326,8
r-13979,NORT,0.388,0.612,8
r-13980,NORT,0.511,0.489,8
r-13981,NORT,0.703,0.297,8
r-13982,NORT,1,0,8
r-13983,NORT,0.709,0.291,8
r-13984,NORT,0.684,0.316,8
r-13985,NORT,0.979,0.021,8
r-13986,NORT,0.847,0.153,8
r-13987,NORT,0.446,0.554,8
r-13988,NORT,0.935,0.065,8
r-13989,NORT,0.903,0.097,8
r-13990,NORT,0.875,0.125,8
r-13991,NORT,0.514,0.486,8
r-13992,NORT,0.835,0.165,8
r-13993,NORT,0.916,0.084,8
r-13994,NORT,0.742,0.258,8
r-13995,NORT,0.558,0.442,8
r-13996,NORT,0.527,0.473,8
r-13997,NORT,0.922,0.078,8
r-13998,NORT,0.977,0.023,8
r-13999,NORT,0.641,0.359,8
r-14000,NORT,0.247,0.753,8
r-14001,NORT,0.654,0.346,8
r-14002,NORT,0.891,0.109,8
r-14003,NORT,0.361,0.639,8
r-14004,NORT,0.826,0.174,8
r-14005,NORT,0.596,0.404,8
r-14006,NORT,0.812,0.188,8
r-14007,NORT,0.598,0.402,8
r-14008,NORT,0.315,0.685,8
r-14009,NORT,0.563,0.437,8
r-14010,NORT,0.894,0.106,8
r-14011,NORT,0.659,0.341,8
r-14012,NORT,0.949,0.051,8
r-14013,NORT,0.821,0.179,8
r-14014,NORT,0.87,0.13,8
r-14015,NORT,0.781,0.219,8
r-14016,NORT,0.489,0.511,8
r-14017,NORT,0.813,0.187,8
r-14018,NORT,0.597,0.403,8
r-14019,NORT,0.929,0.071,8
r-14020,NORT,0.947,0.053,8
r-14021,NORT,0.742,0.258,8
r-14022,NORT,1,0,8
r-14023,NORT,0.376,0.624,8
r-14024,NORT,0.664,0.336,8
r-14025,NORT,0.793,0.207,8
r-14026,NORT,0.776,0.224,8
r-14027,NORT,0.541,0.459,8
r-14028,NORT,0.853,0.147,8
r-14029,NORT,0.235,0.765,8
r-14030,NORT,0.656,0.344,8
r-14031,NORT,0.758,0.242,8
r-14032,NORT,0.657,0.343,8
r-14033,NORT,0.714,0.286,8
r-14034,NORT,0.84,0.16,8
r-14035,NORT,1,0,8
r-14036,NORT,0.627,0.373,8
r-14037,NORT,0.855,0.145,8
r-14038,NORT,0.692,0.308,8
r-14039,NORT,0.8,0.2,8
r-14040,NORT,0.926,0.074,8
r-14041,NORT,1,0,8
r-14042,NORT,0.711,0.289,8
r-14043,NORT,0.637,0.363,8
r-14044,NORT,0.869,0.131,8
r-14045,NORT,0.889,0.111,8
r-14046,NORT,0.642,0.358,8
r-14047,NORT,0.883,0.117,8
r-14048,NORT,0.736,0.264,8
r-14049,NORT,0.485,0.515,8
r-14050,NORT,0.931,0.069,8
r-14051,NORT,0.503,0.497,8
r-14052,NORT,0.854,0.146,8
r-14053,NORT,0.398,0.602,8
r-14054,NORT,0.792,0.208,8
r-14055,NORT,0.684,0.316,8
r-14056,NORT,0.726,0.274,8
r-14057,NORT,1,0,8
r-14058,NORT,0.849,0.151,8
r-14059,NORT,0.804,0.196,8
r-14060,NORT,0.478,0.522,8
r-14061,NORT,0.588,0.412,8
r-14062,NORT,0.746,0.254,8
r-14063,NORT,0.727,0.273,8
r-14064,NORT,0.917,0.083,8
r-14065,NORT,0.695,0.305,8
r-14066,NORT,0.223,0.777,8
r-14067,NORT,0.368,0.632,8
r-14068,NORT,0.889,0.111,8
r-14069,NORT,0.532,0.468,8
r-14070,NORT,0.519,0.481,8
r-14071,NORT,0.428,0.572,8
r-14072,NORT,0.615,0.385,8
r-14073,NORT,0.543,0.457,8
r-14074,NORT,1,0,8
r-14075,NORT,0.711,0.289,8
r-14076,NORT,0.779,0.221,8
r-14077,NORT,0.741,0.259,8
r-14078,NORT,1,0,8
r-14079,NORT,0.552,0.448,8
r-14080,NORT,0.681,0.319,8
r-14081,NORT,0.727,0.273,8
r-14082,NORT,0.994,0.006,8
r-14083,NORT,0.691,0.309,8
r-14084,NORT,0.819,0.181,8
r-14085,NORT,0.804,0.196,8
r-14086,NORT,0.729,0.271,8
r-14087,NORT,0.85,0.15,8
r-14088,NORT,0.426,0.574,8
r-14089,NORT,0.584,0.416,8
r-14090,NORT,0.618,0.382,8
r-14091,NORT,0.408,0.592,8
r-14092,NORT,1,0,8
r-14093,NORT,0.621,0.379,8
r-14094,NORT,0.471,0.529,8
r-14095,NORT,0.44,0.56,8
r-14096,NORT,0.622,0.378,8
r-14097,NORT,0.321,0.679,8
r-14098,NORT,1,0,8
r-14099,NORT,0.495,0.505,8
r-14100,NORT,0.815,0.185,8
r-14101,NORT,0.962,0.038,8
r-14102,NORT,0.38,0.62,8
r-14103,NORT,0.744,0.256,8
r-14104,NORT,0.868,0.132,8
r-14105,NORT,0.623,0.377,8
r-14106,NORT,0.611,0.389,8
r-14107,NORT,0.601,0.399,8
r-14108,NORT,0.831,0.169,8
r-14109,NORT,0.496,0.504,8
r-14110,NORT,0.56,0.44,8
r-14111,NORT,0.762,0.238,8
r-14112,NORT,0.879,0.121,8
r-14113,NORT,0.972,0.028,8
r-14114,NORT,0.565,0.435,8
r-14115,NORT,0.273,0.727,8
r-14116,NORT,0.503,0.497,8
r-14117,NORT,0.857,0.143,8
r-14118,NORT,0.868,0.132,8
r-14119,NORT,0.997,0.003,8
r-14120,NORT,0.874,0.126,8
r-14121,NORT,0.847,0.153,8
r-14122,NORT,0.603,0.397,8
r-14123,NORT,0.539,0.461,8
r-14124,NORT,0.576,0.424,8
r-14125,NORT,0.901,0.099,8
r-14126,NORT,0.474,0.526,8
r-14127,NORT,0.722,0.278,8
r-14128,NORT,0.687,0.313,8
r-14129,NORT,0.346,0.654,8
r-14130,NORT,0.658,0.342,8
r-14131,NORT,0.617,0.383,8
r-14132,NORT,0.555,0.445,8
r-14133,NORT,0.8,0.2,8
r-14134,NORT,1,0,8
r-14135,NORT,0.719,0.281,8
r-14136,NORT,0.734,0.266,8
r-14137,NORT,0.68,0.32,8
r-14138,NORT,0.785,0.215,8
r-14139,NORT,0.975,0.025,8
r-14140,NORT,0.32,0.68,8
r-14141,NORT,0.643,0.357,8
r-14142,NORT,0.875,0.125,8
r-14143,NORT,0.59,0.41,8
r-14144,NORT,0.512,0.488,8
r-14145,NORT,0.91,0.09,8
r-14146,NORT,0.887,0.113,8
r-14147,NORT,0.522,0.478,8
r-14148,NORT,0.469,0.531,8
r-14149,NORT,0.446,0.554,8
r-14150,NORT,0.982,0.018,8
r-14151,NORT,0.936,0.064,8
r-14152,NORT,0.681,0.319,8
r-14153,NORT,0.986,0.014,8
r-14154,NORT,0.554,0.446,8
r-14155,NORT,0.483,0.517,8
r-14156,NORT,1,0,8
r-14157,NORT,0.996,0.004,8
r-14158,NORT,0.884,0.116,8
r-14159,NORT,0.737,0.263,8
r-14160,NORT,0.732,0.268,8
r-14161,NORT,0.56,0.44,8
r-14162,NORT,0.839,0.161,8
r-14163,NORT,0.908,0.092,8
r-14164,NORT,0.957,0.043,8
r-14165,NORT,0.782,0.218,8
r-14166,NORT,0.467,0.533,8
r-14167,NORT,0.604,0.396,8
r-14168,NORT,0.971,0.029,8
r-14169,NORT,0.827,0.173,8
r-14170,NORT,0.731,0.269,8
r-14171,NORT,0.589,0.411,8
r-14172,NORT,0.822,0.178,8
r-14173,NORT,0.625,0.375,8
r-14174,NORT,0.676,0.324,8
r-14175,NORT,0.865,0.135,8
r-14176,NORT,0.422,0.578,8
r-14177,NORT,0.876,0.124,8
r-14178,NORT,0.423,0.577,8
r-14179,NORT,0.919,0.081,8
r-14180,NORT,0.399,0.601,8
r-14181,NORT,0.907,0.093,8
r-14182,NORT,0.523,0.477,8
r-14183,NORT,0.707,0.293,8
r-14184,NORT,0.498,0.502,8
r-14185,NORT,0.994,0.006,8
r-14186,NORT,0.768,0.232,8
r-14187,NORT,0.579,0.421,8
r-14188,NORT,0.961,0.039,8
r-14189,NORT,0.722,0.278,8
r-14190,NORT,0.412,0.588,8
r-14191,NORT,0.352,0.648,8
r-14192,NORT,0.582,0.418,8
r-14193,NORT,0.545,0.455,8
r-14194,NORT,0.236,0.764,8
r-14195,NORT,0.399,0.601,8
r-14196,NORT,0.777,0.223,8
r-14197,NORT,0.966,0.034,8
r-14198,NORT,0.484,0.516,8
r-14199,NORT,0.425,0.575,8
r-14200,NORT,0.257,0.743,8
r-14201,NORT,0.942,0.058,8
r-14202,NORT,0.69,0.31,8
r-14203,NORT,0.755,0.245,8
r-14204,NORT,0.365,0.635,8
r-14205,NORT,0.766,0.234,8
r-14206,NORT,0.463,0.537,8
r-14207,NORT,0.864,0.136,8
r-14208,NORT,0.644,0.356,8
r-14209,NORT,0.843,0.157,8
r-14210,NORT,0.377,0.623,8
r-14211,NORT,0.962,0.038,8
r-14212,NORT,0.629,0.371,8
r-14213,NORT,0.943,0.057,8
r-14214,NORT,0.994,0.006,8
r-14215,NORT,0.509,0.491,8
r-14216,NORT,0.673,0.327,8
r-14217,NORT,0.616,0.384,8
r-14218,NORT,0.932,0.068,8
r-14219,NORT,0.543,0.457,8
r-14220,NORT,0.6,0.4,8
r-14221,NORT,1,0,8
r-14222,NORT,0.768,0.232,8
r-14223,NORT,0.94,0.06,8
r-14224,NORT,0.999,0.001,8
r-14225,NORT,0.777,0.223,8
r-14226,NORT,0.821,0.179,8
r-14227,NORT,0.71,0.29,8
r-14228,NORT,0.808,0.192,8
r-14229,NORT,0.891,0.109,8
r-14230,NORT,0.459,0.541,8
r-14231,NORT,0.716,0.284,8
r-14232,NORT,0.692,0.308,8
r-14233,NORT,0.656,0.344,8
r-14234,NORT,0.666,0.334,8
r-14235,NORT,0.441,0.559,8
r-14236,NORT,0.774,0.226,8
r-14237,NORT,0.665,0.335,8
r-14238,NORT,0.627,0.373,8
r-14239,NORT,0.772,0.228,8
r-14240,NORT,0.662,0.338,8
r-14241,NORT,1,0,8
r-14242,NORT,0.799,0.201,8
r-14243,NORT,0.94,0.06,8
r-14244,NORT,0.709,0.291,8
r-14245,NORT,1,0,8
r-14246,NORT,0.739,0.261,8
r-14247,NORT,0.327,0.673,8
r-14248,NORT,0.523,0.477,8
r-14249,NORT,0.979,0.021,8
r-14250,NORT,0.578,0.422,8
r-14251,NORT,0.423,0.577,8
r-14252,NORT,0.781,0.219,8
r-14253,NORT,0.761,0.239,8
r-14254,NORT,0.837,0.163,8
r-14255,NORT,0.848,0.152,8
r-14256,NORT,0.955,0.045,8
r-14257,NORT,0.274,0.726,8
r-14258,NORT,0.914,0.086,8
r-14259,NORT,0.788,0.212,8
r-14260,NORT,0.651,0.349,8
r-14261,NORT,0.603,0.397,8
r-14262,NORT,0.598,0.402,8
r-14263,NORT,0.97,0.03,8
r-14264,NORT,0.583,0.417,8
r-14265,NORT,0.552,0.448,8
r-14266,NORT,0.34,0.66,8
r-14267,NORT,0.529,0.471,8
r-14268,NORT,1,0,8
r-14269,NORT,0.822,0.178,8
r-14270,NORT,0.747,0.253,8
r-14271,NORT,0.725,0.275,8
r-14272,NORT,0.633,0.367,8
r-14273,NORT,0.756,0.244,8
r-14274,NORT,0.882,0.118,8
r-14275,NORT,0.354,0.646,8
r-14276,NORT,0.638,0.362,8
r-14277,NORT,0.853,0.147,8
r-14278,NORT,0.787,0.213,8
r-14279,NORT,0.663,0.337,8
r-14281,NORT,0.649,0.351,8
r-14282,NORT,0.12,0.88,8
r-14283,NORT,0.599,0.401,8
r-14284,NORT,0.889,0.111,8
r-14285,NORT,0.757,0.243,8
r-14286,NORT,0.4,0.6,8
r-14287,NORT,0.725,0.275,8
r-14288,NORT,0.447,0.553,8
r-14289,NORT,0.68,0.32,8
r-14290,NORT,0.959,0.041,8
r-14291,NORT,0.631,0.369,8
r-14292,NORT,0.854,0.146,8
r-14293,NORT,1,0,8
r-14294,NORT,0.568,0.432,8
r-14295,NORT,0.521,0.479,8
r-14296,NORT,0.449,0.551,8
r-14297,NORT,0.435,0.565,8
r-14298,NORT,0.622,0.378,8
r-14299,NORT,0.662,0.338,8
r-14300,NORT,0.946,0.054,8
r-14301,NORT,0.365,0.635,8
r-14302,NORT,0.895,0.105,8
r-14303,NORT,0.835,0.165,8
r-14304,NORT,0.78,0.22,8
r-14305,NORT,0.778,0.222,8
r-14306,NORT,0.639,0.361,8
r-14307,NORT,0.349,0.651,8
r-14308,NORT,0.803,0.197,8
r-14309,NORT,0.253,0.747,8
r-14310,NORT,0.419,0.581,8
r-14311,NORT,0.718,0.282,8
r-14312,NORT,0.431,0.569,8
r-14313,NORT,0.809,0.191,8
r-14314,NORT,0.73,0.27,8
r-14315,NORT,0.584,0.416,8
r-14316,NORT,0.993,0.007,8
r-14317,NORT,0.578,0.422,8
r-14318,NORT,0.866,0.134,8
r-14319,NORT,0.798,0.202,8
r-14320,NORT,0.943,0.057,8
r-14321,NORT,0.802,0.198,8
r-14322,NORT,0.718,0.282,8
r-14323,NORT,0.185,0.815,8
r-14324,NORT,0.764,0.236,8
r-14325,NORT,0.53,0.47,8
r-14326,NORT,0.865,0.135,8
r-14327,NORT,0.859,0.141,8
r-14328,NORT,0.433,0.567,8
r-14329,NORT,0.809,0.191,8
r-14330,NORT,0.609,0.391,8
r-14331,NORT,0.941,0.059,8
r-14332,NORT,0.855,0.145,8
r-14333,NORT,0.513,0.487,8
r-14334,NORT,0.463,0.537,8
r-14335,NORT,0.328,0.672,8
r-14336,NORT,0.462,0.538,8
r-14337,NORT,1,0,8
r-14338,NORT,0.108,0.892,8
r-14339,NORT,0.996,0.004,8
r-14340,NORT,0.767,0.233,8
r-14341,NORT,1,0,8
r-14342,NORT,0.645,0.355,8
r-14343,NORT,0.606,0.394,8
r-14344,NORT,0.584,0.416,8
r-14345,NORT,0.851,0.149,8
r-14346,NORT,0.929,0.071,8
r-14347,NORT,0.933,0.067,8
r-14348,NORT,0.542,0.458,8
r-14349,NORT,0.656,0.344,8
r-14350,NORT,0.996,0.004,8
r-14351,NORT,0.474,0.526,8
r-14352,NORT,0.776,0.224,8
r-14353,NORT,0.639,0.361,8
r-14354,NORT,0.839,0.161,8
r-14355,NORT,0.91,0.09,8
r-14356,NORT,0.846,0.154,8
r-14357,NORT,0.429,0.571,8
r-14358,NORT,0.803,0.197,8
r-14359,NORT,0.221,0.779,8
r-14360,NORT,0.868,0.132,8
r-14361,NORT,0.394,0.606,8
r-14362,NORT,0.751,0.249,8
r-14363,NORT,0.639,0.361,8
r-14364,NORT,0.723,0.277,8
r-14365,NORT,0.986,0.014,8
r-14366,NORT,0.929,0.071,8
r-14367,NORT,0.994,0.006,8
r-14368,NORT,0.996,0.004,8
r-14369,NORT,0.378,0.622,8
r-14370,NORT,0.893,0.107,8
r-14371,NORT,0.992,0.008,8
r-14372,NORT,0.563,0.437,8
r-14373,NORT,0.602,0.398,8
r-14374,NORT,0.738,0.262,8
r-14375,NORT,0.56,0.44,8
r-14376,NORT,0.674,0.326,8
r-14377,NORT,0.791,0.209,8
r-14378,NORT,0.691,0.309,8
r-14379,NORT,0.612,0.388,8
r-14380,NORT,0.845,0.155,8
r-14381,NORT,0.624,0.376,8
r-14382,NORT,0.853,0.147,8
r-14383,NORT,0.95,0.05,8
r-14384,NORT,0.885,0.115,8
r-14385,NORT,0.51,0.49,8
r-14386,NORT,0.688,0.312,8
r-14387,NORT,0.666,0.334,8
r-14388,NORT,0.611,0.389,8
r-14389,NORT,0.423,0.577,8
r-14390,NORT,0.624,0.376,8
r-14391,NORT,0.857,0.143,8
r-14392,NORT,0.442,0.558,8
r-14393,NORT,1,0,8
r-14394,NORT,0.802,0.198,8
r-14395,NORT,0.93,0.07,8
r-14396,NORT,0.505,0.495,8
r-14397,NORT,0.692,0.308,8
r-14398,NORT,1,0,8
r-14399,NORT,0.968,0.032,8
r-14400,NORT,0.112,0.888,8
r-14401,NORT,0.776,0.224,8
r-14402,NORT,0.617,0.383,8
r-14403,NORT,0.961,0.039,8
r-14404,NORT,0.761,0.239,8
r-14405,NORT,0.811,0.189,8
r-14406,NORT,0.468,0.532,8
r-14407,NORT,0.967,0.033,8
r-14408,NORT,0.3,0.7,8
r-14409,NORT,0.647,0.353,8
r-14410,NORT,0.379,0.621,8
r-14411,NORT,0.565,0.435,8
r-14412,NORT,0.559,0.441,8
r-14413,NORT,0.199,0.801,8
r-14414,NORT,0.931,0.069,8
r-14415,NORT,0.994,0.006,8
r-14416,NORT,0.978,0.022,8
r-14417,NORT,0.56,0.44,8
r-14418,NORT,0.512,0.488,8
r-14419,NORT,0.586,0.414,8
r-14420,NORT,0.994,0.006,8
r-14421,NORT,0.985,0.015,8
r-14422,NORT,0.68,0.32,8
r-14423,NORT,0.664,0.336,8
r-14424,NORT,0.513,0.487,8
r-14425,NORT,0.556,0.444,8
r-14426,NORT,0.944,0.056,8
r-14427,NORT,0.901,0.099,8
r-14428,NORT,0.992,0.008,8
r-14429,NORT,1,0,8
r-14430,NORT,0.83,0.17,8
r-14431,NORT,1,0,8
r-14432,NORT,0.633,0.367,8
r-14433,NORT,0.768,0.232,8
r-14434,NORT,0.599,0.401,8
r-14435,NORT,1,0,8
r-14436,NORT,0.816,0.184,8
r-14437,NORT,0.315,0.685,8
r-14438,NORT,0.524,0.476,8
r-14439,NORT,0.875,0.125,8
r-14440,NORT,0.987,0.013,8
r-14441,NORT,0.9,0.1,8
r-14442,NORT,0.778,0.222,8
r-14443,NORT,0.959,0.041,8
r-14444,NORT,0.984,0.016,8
r-14445,NORT,0.929,0.071,8
r-14446,NORT,0.895,0.105,8
r-14447,NORT,0.887,0.113,8
r-14448,NORT,0.327,0.673,8
r-14449,NORT,0.84,0.16,8
r-14450,NORT,0.569,0.431,8
r-14451,NORT,0.559,0.441,8
r-14452,NORT,0.968,0.032,8
r-14453,NORT,0.857,0.143,8
r-14454,NORT,0.453,0.547,8
r-14455,NORT,0.496,0.504,8
r-14456,NORT,0.516,0.484,8
r-14457,NORT,0.511,0.489,8
r-14458,NORT,0.676,0.324,8
r-14459,NORT,0.889,0.111,8
r-14460,NORT,0.56,0.44,8
r-14461,NORT,0.774,0.226,8
r-14462,NORT,0.749,0.251,8
r-14463,NORT,0.511,0.489,8
r-14464,NORT,0.669,0.331,8
r-14465,NORT,0.936,0.064,8
r-14466,NORT,0.802,0.198,8
r-14467,NORT,0.866,0.134,8
r-14468,NORT,0.561,0.439,8
r-14469,NORT,0.686,0.314,8
r-14470,NORT,1,0,8
r-14471,NORT,0.53,0.47,8
r-14472,NORT,0.883,0.117,8
r-14473,NORT,0.488,0.512,8
r-14474,NORT,0.715,0.285,8
r-14475,NORT,0.986,0.014,8
r-14476,NORT,0.8,0.2,8
r-14477,NORT,0.771,0.229,8
