scale,site_id,plant,roi_id,roi_type,primary_roi_id,ndvi,date
0.5,GIBPE,grass,113-0.5-4,subset,113,NaN,2019-07-16
0.5,GIBPE,grass,113-0.5-5,subset,113,NaN,2019-07-16
0.5,GIBPE,grass,113-0.5-6,subset,113,NaN,2019-07-16
0.5,GIBPE,grass,113-0.5-7,subset,113,0.10796833038330078,2019-07-16
0.5,GIBPE,grass,113-0.5-8,subset,113,NaN,2019-07-16
1,GIBPE,grass,113-1-1,subset,113,NaN,2019-07-16
1,GIBPE,grass,113-1-2,subset,113,NaN,2019-07-16
1,GIBPE,grass,113-1-3,subset,113,NaN,2019-07-16
1,GIBPE,grass,113-1-4,subset,113,NaN,2019-07-16
2,GIBPE,grass,113-2-1,subset,113,0.13835155963897705,2019-07-16
2,GIBPE,grass,113-2-2,subset,113,0.11824160069227219,2019-07-16
2,GIBPE,grass,113-2-3,subset,113,NaN,2019-07-16
0.5,GIBPE,grass,114-0.5-1,subset,114,0.12740853428840637,2019-07-16
0.5,GIBPE,grass,114-0.5-2,subset,114,0.13244813680648804,2019-07-16
0.5,GIBPE,grass,114-0.5-3,subset,114,0.15232475101947784,2019-07-16
0.5,GIBPE,grass,114-0.5-4,subset,114,0.12367390841245651,2019-07-16
0.5,GIBPE,grass,114-0.5-5,subset,114,0.14509280025959015,2019-07-16
0.5,GIBPE,grass,114-0.5-6,subset,114,0.12619109451770782,2019-07-16
0.5,GIBPE,grass,114-0.5-7,subset,114,0.12199711799621582,2019-07-16
0.5,GIBPE,grass,114-0.5-8,subset,114,0.1567198485136032,2019-07-16
1,GIBPE,grass,114-1-1,subset,114,0.13145968317985535,2019-07-16
1,GIBPE,grass,114-1-2,subset,114,0.16211727261543274,2019-07-16
1,GIBPE,grass,114-1-3,subset,114,0.13277392089366913,2019-07-16
1,GIBPE,grass,114-1-4,subset,114,0.13424135744571686,2019-07-16
2,GIBPE,grass,114-2-1,subset,114,0.13160255551338196,2019-07-16
2,GIBPE,grass,114-2-2,subset,114,0.13089942932128906,2019-07-16
2,GIBPE,grass,114-2-3,subset,114,0.13815151154994965,2019-07-16
0.5,GIBPE,grass,115-0.5-1,subset,115,0.10423295944929123,2019-07-16
0.5,GIBPE,grass,115-0.5-2,subset,115,0.14234371483325958,2019-07-16
0.5,GIBPE,grass,115-0.5-3,subset,115,0.14544691145420074,2019-07-16
0.5,GIBPE,grass,115-0.5-4,subset,115,0.1332281529903412,2019-07-16
0.5,GIBPE,grass,115-0.5-5,subset,115,0.1777905374765396,2019-07-16
0.5,GIBPE,grass,115-0.5-6,subset,115,0.0933152437210083,2019-07-16
0.5,GIBPE,grass,115-0.5-7,subset,115,0.134735569357872,2019-07-16
0.5,GIBPE,grass,115-0.5-8,subset,115,0.1376381516456604,2019-07-16
1,GIBPE,grass,115-1-1,subset,115,0.13570116460323334,2019-07-16
1,GIBPE,grass,115-1-2,subset,115,0.11928089708089828,2019-07-16
1,GIBPE,grass,115-1-3,subset,115,0.13660770654678345,2019-07-16
1,GIBPE,grass,115-1-4,subset,115,0.12610816955566406,2019-07-16
2,GIBPE,grass,115-2-1,subset,115,0.1233581155538559,2019-07-16
2,GIBPE,grass,115-2-2,subset,115,0.12841565907001495,2019-07-16
2,GIBPE,grass,115-2-3,subset,115,0.1372688114643097,2019-07-16
0.5,GIBPE,grass,116-0.5-1,subset,116,0.16271094977855682,2019-07-16
0.5,GIBPE,grass,116-0.5-2,subset,116,0.16475419700145721,2019-07-16
0.5,GIBPE,grass,116-0.5-3,subset,116,0.13204389810562134,2019-07-16
0.5,GIBPE,grass,116-0.5-4,subset,116,0.21869994699954987,2019-07-16
0.5,GIBPE,grass,116-0.5-5,subset,116,0.17964054644107819,2019-07-16
0.5,GIBPE,grass,116-0.5-6,subset,116,0.14020390808582306,2019-07-16
0.5,GIBPE,grass,116-0.5-7,subset,116,0.15452082455158234,2019-07-16
0.5,GIBPE,grass,116-0.5-8,subset,116,0.1518072634935379,2019-07-16
1,GIBPE,grass,116-1-1,subset,116,0.15099769830703735,2019-07-16
1,GIBPE,grass,116-1-2,subset,116,0.1768740564584732,2019-07-16
1,GIBPE,grass,116-1-3,subset,116,0.1519799679517746,2019-07-16
1,GIBPE,grass,116-1-4,subset,116,0.16087599098682404,2019-07-16
2,GIBPE,grass,116-2-1,subset,116,0.14953632652759552,2019-07-16
2,GIBPE,grass,116-2-2,subset,116,0.15132921934127808,2019-07-16
2,GIBPE,grass,116-2-3,subset,116,0.16045555472373962,2019-07-16
0.5,GIBPE,grass,117-0.5-1,subset,117,0.13590268790721893,2019-07-16
0.5,GIBPE,grass,117-0.5-2,subset,117,0.14632092416286469,2019-07-16
0.5,GIBPE,grass,117-0.5-3,subset,117,0.14785955846309662,2019-07-16
0.5,GIBPE,grass,117-0.5-4,subset,117,0.13903802633285522,2019-07-16
0.5,GIBPE,grass,117-0.5-5,subset,117,0.14388912916183472,2019-07-16
0.5,GIBPE,grass,117-0.5-6,subset,117,0.1474795788526535,2019-07-16
0.5,GIBPE,grass,117-0.5-7,subset,117,0.14838865399360657,2019-07-16
0.5,GIBPE,grass,117-0.5-8,subset,117,0.14650391042232513,2019-07-16
1,GIBPE,grass,117-1-1,subset,117,0.16495448350906372,2019-07-16
1,GIBPE,grass,117-1-2,subset,117,0.13450954854488373,2019-07-16
1,GIBPE,grass,117-1-3,subset,117,0.14725768566131592,2019-07-16
1,GIBPE,grass,117-1-4,subset,117,0.14233878254890442,2019-07-16
2,GIBPE,grass,117-2-1,subset,117,0.1476244181394577,2019-07-16
2,GIBPE,grass,117-2-2,subset,117,0.143482506275177,2019-07-16
2,GIBPE,grass,117-2-3,subset,117,0.1481875330209732,2019-07-16
0.5,GIBPE,grass,118-0.5-1,subset,118,0.10223068296909332,2019-07-16
0.5,GIBPE,grass,118-0.5-2,subset,118,NaN,2019-07-16
0.5,GIBPE,grass,118-0.5-3,subset,118,NaN,2019-07-16
0.5,GIBPE,grass,118-0.5-4,subset,118,NaN,2019-07-16
0.5,GIBPE,grass,118-0.5-5,subset,118,NaN,2019-07-16
0.5,GIBPE,grass,118-0.5-6,subset,118,0.144705131649971,2019-07-16
0.5,GIBPE,grass,118-0.5-7,subset,118,NaN,2019-07-16
0.5,GIBPE,grass,118-0.5-8,subset,118,NaN,2019-07-16
1,GIBPE,grass,118-1-1,subset,118,0.10453984886407852,2019-07-16
1,GIBPE,grass,118-1-2,subset,118,NaN,2019-07-16
1,GIBPE,grass,118-1-3,subset,118,0.14523392915725708,2019-07-16
1,GIBPE,grass,118-1-4,subset,118,0.13914397358894348,2019-07-16
2,GIBPE,grass,118-2-1,subset,118,0.1380254030227661,2019-07-16
2,GIBPE,grass,118-2-2,subset,118,0.1342630535364151,2019-07-16
2,GIBPE,grass,118-2-3,subset,118,0.14295892417430878,2019-07-16
0.5,GIBPE,grass,119-0.5-1,subset,119,0.15039631724357605,2019-07-16
0.5,GIBPE,grass,119-0.5-2,subset,119,0.15027770400047302,2019-07-16
0.5,GIBPE,grass,119-0.5-3,subset,119,0.12784525752067566,2019-07-16
0.5,GIBPE,grass,119-0.5-4,subset,119,0.1444893777370453,2019-07-16
0.5,GIBPE,grass,119-0.5-5,subset,119,0.1338803917169571,2019-07-16
0.5,GIBPE,grass,119-0.5-6,subset,119,0.10769958049058914,2019-07-16
0.5,GIBPE,grass,119-0.5-7,subset,119,0.14465788006782532,2019-07-16
0.5,GIBPE,grass,119-0.5-8,subset,119,0.13415086269378662,2019-07-16
1,GIBPE,grass,119-1-1,subset,119,0.12669256329536438,2019-07-16
1,GIBPE,grass,119-1-2,subset,119,0.13751962780952454,2019-07-16
1,GIBPE,grass,119-1-3,subset,119,0.12751832604408264,2019-07-16
1,GIBPE,grass,119-1-4,subset,119,0.1345011442899704,2019-07-16
2,GIBPE,grass,119-2-1,subset,119,0.1358233392238617,2019-07-16
2,GIBPE,grass,119-2-2,subset,119,0.1339210569858551,2019-07-16
2,GIBPE,grass,119-2-3,subset,119,0.13248097896575928,2019-07-16
0.5,GIBPE,grass,120-0.5-1,subset,120,0.12227907031774521,2019-07-16
0.5,GIBPE,grass,120-0.5-2,subset,120,0.10570450872182846,2019-07-16
0.5,GIBPE,grass,120-0.5-3,subset,120,0.11894290149211884,2019-07-16
0.5,GIBPE,grass,120-0.5-4,subset,120,0.13660076260566711,2019-07-16
0.5,GIBPE,grass,120-0.5-5,subset,120,0.11377937346696854,2019-07-16
0.5,GIBPE,grass,120-0.5-6,subset,120,0.1276257038116455,2019-07-16
0.5,GIBPE,grass,120-0.5-7,subset,120,0.0906047523021698,2019-07-16
0.5,GIBPE,grass,120-0.5-8,subset,120,0.13035191595554352,2019-07-16
1,GIBPE,grass,120-1-1,subset,120,0.12927347421646118,2019-07-16
1,GIBPE,grass,120-1-2,subset,120,0.13441677391529083,2019-07-16
1,GIBPE,grass,120-1-3,subset,120,0.11067339777946472,2019-07-16
1,GIBPE,grass,120-1-4,subset,120,0.13100285828113556,2019-07-16
2,GIBPE,grass,120-2-1,subset,120,0.12568075954914093,2019-07-16
2,GIBPE,grass,120-2-2,subset,120,0.1251205950975418,2019-07-16
2,GIBPE,grass,120-2-3,subset,120,0.1253189593553543,2019-07-16
0.5,GIBPE,grass,121-0.5-1,subset,121,0.14406660199165344,2019-07-16
0.5,GIBPE,grass,121-0.5-2,subset,121,0.12678278982639313,2019-07-16
0.5,GIBPE,grass,121-0.5-3,subset,121,0.12576225399971008,2019-07-16
0.5,GIBPE,grass,121-0.5-4,subset,121,0.13211067020893097,2019-07-16
0.5,GIBPE,grass,121-0.5-5,subset,121,0.15926320850849152,2019-07-16
0.5,GIBPE,grass,121-0.5-6,subset,121,0.14025025069713593,2019-07-16
0.5,GIBPE,grass,121-0.5-7,subset,121,0.14474864304065704,2019-07-16
0.5,GIBPE,grass,121-0.5-8,subset,121,0.13448330760002136,2019-07-16
1,GIBPE,grass,121-1-1,subset,121,0.13034330308437347,2019-07-16
1,GIBPE,grass,121-1-2,subset,121,0.12530305981636047,2019-07-16
1,GIBPE,grass,121-1-3,subset,121,0.1316620409488678,2019-07-16
1,GIBPE,grass,121-1-4,subset,121,0.13249872624874115,2019-07-16
2,GIBPE,grass,121-2-1,subset,121,0.14150941371917725,2019-07-16
2,GIBPE,grass,121-2-2,subset,121,0.13985274732112885,2019-07-16
2,GIBPE,grass,121-2-3,subset,121,0.13755111396312714,2019-07-16
0.5,GIBPE,grass,122-0.5-1,subset,122,0.13756678998470306,2019-07-16
0.5,GIBPE,grass,122-0.5-2,subset,122,0.13482017815113068,2019-07-16
0.5,GIBPE,grass,122-0.5-3,subset,122,0.15047332644462585,2019-07-16
0.5,GIBPE,grass,122-0.5-4,subset,122,0.13210749626159668,2019-07-16
0.5,GIBPE,grass,122-0.5-5,subset,122,0.12948831915855408,2019-07-16
0.5,GIBPE,grass,122-0.5-6,subset,122,0.12031468749046326,2019-07-16
0.5,GIBPE,grass,122-0.5-7,subset,122,0.15529395639896393,2019-07-16
0.5,GIBPE,grass,122-0.5-8,subset,122,0.1151607409119606,2019-07-16
1,GIBPE,grass,122-1-1,subset,122,0.12904708087444305,2019-07-16
1,GIBPE,grass,122-1-2,subset,122,0.14045774936676025,2019-07-16
1,GIBPE,grass,122-1-3,subset,122,0.1234094649553299,2019-07-16
1,GIBPE,grass,122-1-4,subset,122,0.15173523128032684,2019-07-16
2,GIBPE,grass,122-2-1,subset,122,0.1343337595462799,2019-07-16
2,GIBPE,grass,122-2-2,subset,122,0.14333917200565338,2019-07-16
2,GIBPE,grass,122-2-3,subset,122,0.14209343492984772,2019-07-16
0.5,GIBPE,grass,123-0.5-1,subset,123,0.13893631100654602,2019-07-16
0.5,GIBPE,grass,123-0.5-2,subset,123,0.09955177456140518,2019-07-16
0.5,GIBPE,grass,123-0.5-3,subset,123,0.11977561563253403,2019-07-16
0.5,GIBPE,grass,123-0.5-4,subset,123,0.13506242632865906,2019-07-16
0.5,GIBPE,grass,123-0.5-5,subset,123,0.13784447312355042,2019-07-16
0.5,GIBPE,grass,123-0.5-6,subset,123,0.11929517239332199,2019-07-16
0.5,GIBPE,grass,123-0.5-7,subset,123,0.13668394088745117,2019-07-16
0.5,GIBPE,grass,123-0.5-8,subset,123,0.1418367177248001,2019-07-16
1,GIBPE,grass,123-1-1,subset,123,0.13544724881649017,2019-07-16
1,GIBPE,grass,123-1-2,subset,123,0.13679999113082886,2019-07-16
1,GIBPE,grass,123-1-3,subset,123,0.12782230973243713,2019-07-16
1,GIBPE,grass,123-1-4,subset,123,0.13102562725543976,2019-07-16
2,GIBPE,grass,123-2-1,subset,123,0.13169369101524353,2019-07-16
2,GIBPE,grass,123-2-2,subset,123,0.13839033246040344,2019-07-16
2,GIBPE,grass,123-2-3,subset,123,0.12713058292865753,2019-07-16
0.5,GIBPE,grass,124-0.5-1,subset,124,0.1579100489616394,2019-07-16
0.5,GIBPE,grass,124-0.5-2,subset,124,0.16093291342258453,2019-07-16
0.5,GIBPE,grass,124-0.5-3,subset,124,0.14076490700244904,2019-07-16
0.5,GIBPE,grass,124-0.5-4,subset,124,0.13992883265018463,2019-07-16
0.5,GIBPE,grass,124-0.5-5,subset,124,0.15965910255908966,2019-07-16
0.5,GIBPE,grass,124-0.5-6,subset,124,0.14366544783115387,2019-07-16
0.5,GIBPE,grass,124-0.5-7,subset,124,0.15019339323043823,2019-07-16
0.5,GIBPE,grass,124-0.5-8,subset,124,0.1480768769979477,2019-07-16
1,GIBPE,grass,124-1-1,subset,124,0.14022265374660492,2019-07-16
1,GIBPE,grass,124-1-2,subset,124,0.14864878356456757,2019-07-16
1,GIBPE,grass,124-1-3,subset,124,0.19542407989501953,2019-07-16
1,GIBPE,grass,124-1-4,subset,124,0.16127221286296844,2019-07-16
2,GIBPE,grass,124-2-1,subset,124,0.1504778265953064,2019-07-16
2,GIBPE,grass,124-2-2,subset,124,0.14993229508399963,2019-07-16
2,GIBPE,grass,124-2-3,subset,124,0.14333656430244446,2019-07-16
0.5,GIBPE,grass,125-0.5-1,subset,125,0.13240410387516022,2019-07-16
0.5,GIBPE,grass,125-0.5-2,subset,125,0.14381344616413116,2019-07-16
0.5,GIBPE,grass,125-0.5-3,subset,125,0.1420794576406479,2019-07-16
0.5,GIBPE,grass,125-0.5-4,subset,125,0.1439381092786789,2019-07-16
0.5,GIBPE,grass,125-0.5-5,subset,125,0.13849350810050964,2019-07-16
0.5,GIBPE,grass,125-0.5-6,subset,125,0.13862788677215576,2019-07-16
0.5,GIBPE,grass,125-0.5-7,subset,125,0.12656868994235992,2019-07-16
0.5,GIBPE,grass,125-0.5-8,subset,125,0.1218765452504158,2019-07-16
1,GIBPE,grass,125-1-1,subset,125,0.13792020082473755,2019-07-16
1,GIBPE,grass,125-1-2,subset,125,0.1404292732477188,2019-07-16
1,GIBPE,grass,125-1-3,subset,125,0.1438933163881302,2019-07-16
1,GIBPE,grass,125-1-4,subset,125,0.14906932413578033,2019-07-16
2,GIBPE,grass,125-2-1,subset,125,0.14375844597816467,2019-07-16
2,GIBPE,grass,125-2-2,subset,125,0.1450532078742981,2019-07-16
2,GIBPE,grass,125-2-3,subset,125,0.1429435759782791,2019-07-16
0.5,GIBPE,grass,126-0.5-1,subset,126,0.1471671462059021,2019-07-16
0.5,GIBPE,grass,126-0.5-2,subset,126,0.14451070129871368,2019-07-16
0.5,GIBPE,grass,126-0.5-3,subset,126,0.12575837969779968,2019-07-16
0.5,GIBPE,grass,126-0.5-4,subset,126,0.13027720153331757,2019-07-16
0.5,GIBPE,grass,126-0.5-5,subset,126,0.14031897485256195,2019-07-16
0.5,GIBPE,grass,126-0.5-6,subset,126,0.14469945430755615,2019-07-16
0.5,GIBPE,grass,126-0.5-7,subset,126,0.1599586457014084,2019-07-16
0.5,GIBPE,grass,126-0.5-8,subset,126,0.12432916462421417,2019-07-16
1,GIBPE,grass,126-1-1,subset,126,0.14556936919689178,2019-07-16
1,GIBPE,grass,126-1-2,subset,126,0.12116791307926178,2019-07-16
1,GIBPE,grass,126-1-3,subset,126,0.14249229431152344,2019-07-16
1,GIBPE,grass,126-1-4,subset,126,0.14510473608970642,2019-07-16
2,GIBPE,grass,126-2-1,subset,126,0.12682726979255676,2019-07-16
2,GIBPE,grass,126-2-2,subset,126,0.13931263983249664,2019-07-16
2,GIBPE,grass,126-2-3,subset,126,0.13872016966342926,2019-07-16
0.5,GIBPE,grass,127-0.5-1,subset,127,0.13289734721183777,2019-07-16
0.5,GIBPE,grass,127-0.5-2,subset,127,0.16863305866718292,2019-07-16
0.5,GIBPE,grass,127-0.5-3,subset,127,0.14182564616203308,2019-07-16
0.5,GIBPE,grass,127-0.5-4,subset,127,0.1276252716779709,2019-07-16
0.5,GIBPE,grass,127-0.5-5,subset,127,0.10025310516357422,2019-07-16
0.5,GIBPE,grass,127-0.5-6,subset,127,0.16284573078155518,2019-07-16
0.5,GIBPE,grass,127-0.5-7,subset,127,0.1191936656832695,2019-07-16
0.5,GIBPE,grass,127-0.5-8,subset,127,0.1351444125175476,2019-07-16
1,GIBPE,grass,127-1-1,subset,127,0.3416958451271057,2019-07-16
1,GIBPE,grass,127-1-2,subset,127,0.1504032462835312,2019-07-16
1,GIBPE,grass,127-1-3,subset,127,0.13612128794193268,2019-07-16
1,GIBPE,grass,127-1-4,subset,127,0.14531658589839935,2019-07-16
2,GIBPE,grass,127-2-1,subset,127,0.14458449184894562,2019-07-16
2,GIBPE,grass,127-2-2,subset,127,0.13865676522254944,2019-07-16
2,GIBPE,grass,127-2-3,subset,127,0.1425805538892746,2019-07-16
0.5,GIBPE,grass,128-0.5-1,subset,128,0.11548738181591034,2019-07-16
0.5,GIBPE,grass,128-0.5-2,subset,128,0.15408405661582947,2019-07-16
0.5,GIBPE,grass,128-0.5-3,subset,128,0.12938697636127472,2019-07-16
0.5,GIBPE,grass,128-0.5-4,subset,128,0.12330612540245056,2019-07-16
0.5,GIBPE,grass,128-0.5-5,subset,128,0.1404716819524765,2019-07-16
0.5,GIBPE,grass,128-0.5-6,subset,128,0.13018228113651276,2019-07-16
0.5,GIBPE,grass,128-0.5-7,subset,128,0.12140421569347382,2019-07-16
0.5,GIBPE,grass,128-0.5-8,subset,128,0.12168995290994644,2019-07-16
1,GIBPE,grass,128-1-1,subset,128,0.17024561762809753,2019-07-16
1,GIBPE,grass,128-1-2,subset,128,0.13406339287757874,2019-07-16
1,GIBPE,grass,128-1-3,subset,128,0.13229073584079742,2019-07-16
1,GIBPE,grass,128-1-4,subset,128,0.12679676711559296,2019-07-16
2,GIBPE,grass,128-2-1,subset,128,0.12888078391551971,2019-07-16
2,GIBPE,grass,128-2-2,subset,128,0.12680719792842865,2019-07-16
2,GIBPE,grass,128-2-3,subset,128,0.15132324397563934,2019-07-16
0.5,GIBPE,grass,129-0.5-1,subset,129,0.15273864567279816,2019-07-16
0.5,GIBPE,grass,129-0.5-2,subset,129,0.14404922723770142,2019-07-16
0.5,GIBPE,grass,129-0.5-3,subset,129,0.15736764669418335,2019-07-16
0.5,GIBPE,grass,129-0.5-4,subset,129,0.1545671820640564,2019-07-16
0.5,GIBPE,grass,129-0.5-5,subset,129,0.13830527663230896,2019-07-16
0.5,GIBPE,grass,129-0.5-6,subset,129,0.13874435424804688,2019-07-16
0.5,GIBPE,grass,129-0.5-7,subset,129,0.14891184866428375,2019-07-16
0.5,GIBPE,grass,129-0.5-8,subset,129,0.15933044254779816,2019-07-16
1,GIBPE,grass,129-1-1,subset,129,0.14737746119499207,2019-07-16
1,GIBPE,grass,129-1-2,subset,129,0.14433500170707703,2019-07-16
1,GIBPE,grass,129-1-3,subset,129,0.14791837334632874,2019-07-16
1,GIBPE,grass,129-1-4,subset,129,0.1469971090555191,2019-07-16
2,GIBPE,grass,129-2-1,subset,129,0.14692221581935883,2019-07-16
2,GIBPE,grass,129-2-2,subset,129,0.14602753520011902,2019-07-16
2,GIBPE,grass,129-2-3,subset,129,0.15030568838119507,2019-07-16
0.5,GIBPE,grass,130-0.5-1,subset,130,0.1579379439353943,2019-07-16
0.5,GIBPE,grass,130-0.5-2,subset,130,0.1491197794675827,2019-07-16
0.5,GIBPE,grass,130-0.5-3,subset,130,0.14923687279224396,2019-07-16
0.5,GIBPE,grass,130-0.5-4,subset,130,0.14629226922988892,2019-07-16
0.5,GIBPE,grass,130-0.5-5,subset,130,0.1538304090499878,2019-07-16
0.5,GIBPE,grass,130-0.5-6,subset,130,0.1353374570608139,2019-07-16
0.5,GIBPE,grass,130-0.5-7,subset,130,0.13244210183620453,2019-07-16
0.5,GIBPE,grass,130-0.5-8,subset,130,0.1615941971540451,2019-07-16
1,GIBPE,grass,130-1-1,subset,130,0.1508452147245407,2019-07-16
1,GIBPE,grass,130-1-2,subset,130,0.15903988480567932,2019-07-16
1,GIBPE,grass,130-1-3,subset,130,0.15625038743019104,2019-07-16
1,GIBPE,grass,130-1-4,subset,130,0.1536698043346405,2019-07-16
2,GIBPE,grass,130-2-1,subset,130,0.14660803973674774,2019-07-16
2,GIBPE,grass,130-2-2,subset,130,0.14809124171733856,2019-07-16
2,GIBPE,grass,130-2-3,subset,130,0.15328297019004822,2019-07-16
0.5,GIBPE,grass,131-0.5-1,subset,131,0.14822985231876373,2019-07-16
0.5,GIBPE,grass,131-0.5-2,subset,131,0.15352559089660645,2019-07-16
0.5,GIBPE,grass,131-0.5-3,subset,131,0.12982353568077087,2019-07-16
0.5,GIBPE,grass,131-0.5-4,subset,131,0.13207048177719116,2019-07-16
0.5,GIBPE,grass,131-0.5-5,subset,131,0.13475379347801208,2019-07-16
0.5,GIBPE,grass,131-0.5-6,subset,131,0.155909463763237,2019-07-16
0.5,GIBPE,grass,131-0.5-7,subset,131,0.16070693731307983,2019-07-16
0.5,GIBPE,grass,131-0.5-8,subset,131,0.1290898621082306,2019-07-16
1,GIBPE,grass,131-1-1,subset,131,0.14724400639533997,2019-07-16
1,GIBPE,grass,131-1-2,subset,131,0.14388683438301086,2019-07-16
1,GIBPE,grass,131-1-3,subset,131,0.14738386869430542,2019-07-16
1,GIBPE,grass,131-1-4,subset,131,0.1458287090063095,2019-07-16
2,GIBPE,grass,131-2-1,subset,131,0.13831579685211182,2019-07-16
2,GIBPE,grass,131-2-2,subset,131,0.1445404291152954,2019-07-16
2,GIBPE,grass,131-2-3,subset,131,0.13928952813148499,2019-07-16
0.5,GIBPE,grass,132-0.5-1,subset,132,0.14422206580638885,2019-07-16
0.5,GIBPE,grass,132-0.5-2,subset,132,0.13404414057731628,2019-07-16
0.5,GIBPE,grass,132-0.5-3,subset,132,0.13737408816814423,2019-07-16
0.5,GIBPE,grass,132-0.5-4,subset,132,0.12101064622402191,2019-07-16
0.5,GIBPE,grass,132-0.5-5,subset,132,0.1397010087966919,2019-07-16
0.5,GIBPE,grass,132-0.5-6,subset,132,0.14412790536880493,2019-07-16
0.5,GIBPE,grass,132-0.5-7,subset,132,0.13884767889976501,2019-07-16
0.5,GIBPE,grass,132-0.5-8,subset,132,0.11821521073579788,2019-07-16
1,GIBPE,grass,132-1-1,subset,132,0.13646188378334045,2019-07-16
1,GIBPE,grass,132-1-2,subset,132,0.12104040384292603,2019-07-16
1,GIBPE,grass,132-1-3,subset,132,0.1283932328224182,2019-07-16
1,GIBPE,grass,132-1-4,subset,132,0.1357080340385437,2019-07-16
2,GIBPE,grass,132-2-1,subset,132,0.13005758821964264,2019-07-16
2,GIBPE,grass,132-2-2,subset,132,0.12984198331832886,2019-07-16
2,GIBPE,grass,132-2-3,subset,132,0.12974290549755096,2019-07-16
0.5,GIBPE,grass,133-0.5-1,subset,133,0.1779317408800125,2019-07-16
0.5,GIBPE,grass,133-0.5-2,subset,133,0.1480185091495514,2019-07-16
0.5,GIBPE,grass,133-0.5-3,subset,133,0.15057767927646637,2019-07-16
0.5,GIBPE,grass,133-0.5-4,subset,133,0.15140995383262634,2019-07-16
0.5,GIBPE,grass,133-0.5-5,subset,133,0.14027123153209686,2019-07-16
0.5,GIBPE,grass,133-0.5-6,subset,133,0.142822265625,2019-07-16
0.5,GIBPE,grass,133-0.5-7,subset,133,0.13538895547389984,2019-07-16
0.5,GIBPE,grass,133-0.5-8,subset,133,0.14889582991600037,2019-07-16
1,GIBPE,grass,133-1-1,subset,133,0.1385471224784851,2019-07-16
1,GIBPE,grass,133-1-2,subset,133,0.1429460346698761,2019-07-16
1,GIBPE,grass,133-1-3,subset,133,0.13093926012516022,2019-07-16
1,GIBPE,grass,133-1-4,subset,133,0.13609588146209717,2019-07-16
2,GIBPE,grass,133-2-1,subset,133,0.14176197350025177,2019-07-16
2,GIBPE,grass,133-2-2,subset,133,0.1406436562538147,2019-07-16
2,GIBPE,grass,133-2-3,subset,133,0.1489202082157135,2019-07-16
0.5,GIBPE,grass,134-0.5-1,subset,134,0.12194238603115082,2019-07-16
0.5,GIBPE,grass,134-0.5-2,subset,134,0.10066691040992737,2019-07-16
0.5,GIBPE,grass,134-0.5-3,subset,134,0.12576361000537872,2019-07-16
0.5,GIBPE,grass,134-0.5-4,subset,134,0.1150333434343338,2019-07-16
0.5,GIBPE,grass,134-0.5-5,subset,134,0.112845279276371,2019-07-16
0.5,GIBPE,grass,134-0.5-6,subset,134,0.10180216282606125,2019-07-16
0.5,GIBPE,grass,134-0.5-7,subset,134,0.1275734156370163,2019-07-16
0.5,GIBPE,grass,134-0.5-8,subset,134,0.12556016445159912,2019-07-16
1,GIBPE,grass,134-1-1,subset,134,0.11624907702207565,2019-07-16
1,GIBPE,grass,134-1-2,subset,134,0.11501511931419373,2019-07-16
1,GIBPE,grass,134-1-3,subset,134,0.11575440317392349,2019-07-16
1,GIBPE,grass,134-1-4,subset,134,0.12359607964754105,2019-07-16
2,GIBPE,grass,134-2-1,subset,134,0.11423894017934799,2019-07-16
2,GIBPE,grass,134-2-2,subset,134,0.11406242847442627,2019-07-16
2,GIBPE,grass,134-2-3,subset,134,0.11126212775707245,2019-07-16
0.5,GIBPE,grass,135-0.5-1,subset,135,0.1251220703125,2019-07-16
0.5,GIBPE,grass,135-0.5-2,subset,135,0.12425702810287476,2019-07-16
0.5,GIBPE,grass,135-0.5-3,subset,135,0.14124740660190582,2019-07-16
0.5,GIBPE,grass,135-0.5-4,subset,135,0.17904695868492126,2019-07-16
0.5,GIBPE,grass,135-0.5-5,subset,135,0.1406257003545761,2019-07-16
0.5,GIBPE,grass,135-0.5-6,subset,135,0.14350511133670807,2019-07-16
0.5,GIBPE,grass,135-0.5-7,subset,135,0.14481361210346222,2019-07-16
0.5,GIBPE,grass,135-0.5-8,subset,135,0.1340693086385727,2019-07-16
1,GIBPE,grass,135-1-1,subset,135,0.13311634957790375,2019-07-16
1,GIBPE,grass,135-1-2,subset,135,0.12708674371242523,2019-07-16
1,GIBPE,grass,135-1-3,subset,135,0.1629425436258316,2019-07-16
1,GIBPE,grass,135-1-4,subset,135,0.1419082134962082,2019-07-16
2,GIBPE,grass,135-2-1,subset,135,0.16073790192604065,2019-07-16
2,GIBPE,grass,135-2-2,subset,135,0.16507665812969208,2019-07-16
2,GIBPE,grass,135-2-3,subset,135,0.13715539872646332,2019-07-16
0.5,GIBPE,grass,136-0.5-1,subset,136,0.15798522531986237,2019-07-16
0.5,GIBPE,grass,136-0.5-2,subset,136,0.15413284301757813,2019-07-16
0.5,GIBPE,grass,136-0.5-3,subset,136,0.1270401030778885,2019-07-16
0.5,GIBPE,grass,136-0.5-4,subset,136,0.1308424174785614,2019-07-16
0.5,GIBPE,grass,136-0.5-5,subset,136,0.14167793095111847,2019-07-16
0.5,GIBPE,grass,136-0.5-6,subset,136,0.1312166303396225,2019-07-16
0.5,GIBPE,grass,136-0.5-7,subset,136,0.1212109923362732,2019-07-16
