date,site_id,landsat_pixel_id,lineageqa,pixelqa,radsatqa,sraerosolqa,srb4,srb5,ndvi
2017-12-26,P9,P9-2,1,322,0,96,1938,2579,0.14190834624750942
2017-12-26,P9,P9-3,1,322,0,96,1887,2529,0.1453804347826087
2017-12-26,P9,P9-4,1,322,0,66,1843,2475,0.14636405743399722
2017-12-26,P9,P9-5,1,322,0,96,1872,2516,0.14676390154968094
2017-12-26,P9,P9-6,1,322,0,96,1827,2423,0.14023529411764707
2017-12-26,P9,P9-7,1,322,0,96,1918,2541,0.13971742543171115
2017-12-26,P9,P9-8,1,322,0,96,1898,2522,0.1411764705882353
2017-12-26,P9,P9-9,1,322,0,96,1820,2441,0.14574043651724947
2017-12-26,P9,P9-10,1,322,0,96,1887,2544,0.14827352742044686
2017-12-26,P9,P9-11,1,322,0,96,1891,2528,0.14415026023987326
2017-12-26,P9,P9-12,1,322,0,96,1891,2528,0.14415026023987326
2017-12-26,P9,P9-13,1,322,0,96,1717,2364,0.15853957363391324
2017-12-26,P9,P9-14,1,322,0,96,1952,2583,0.13914002205071666
2017-12-26,P9,P9-15,1,322,0,96,2069,2709,0.13394725826705733
2017-12-26,P9,P9-16,1,322,0,96,1902,2574,0.15013404825737264
2017-12-26,P9,P9-17,1,322,0,96,2033,2661,0.1337878142309331
2017-12-26,P9,P9-18,1,322,0,96,2033,2661,0.1337878142309331
2017-12-26,P9,P9-19,1,322,0,96,1947,2588,0.14134509371554577
2017-12-26,P9,P9-20,1,322,0,96,1835,2457,0.14492078285181734
2017-12-26,P9,P9-21,1,322,0,96,1871,2519,0.14760820045558087
2017-12-26,P9,P9-22,1,322,0,66,1879,2537,0.1490036231884058
2017-12-26,P9,P9-23,1,322,0,96,2077,2734,0.1365620453128248
2017-12-26,P9,P9-24,1,322,0,96,2015,2689,0.14328231292517007
2017-12-26,P9,P9-25,1,322,0,66,1906,2521,0.13892026202846172
2017-12-26,P9,P9-26,1,322,0,66,1906,2521,0.13892026202846172
2017-12-26,P9,P9-27,1,322,0,96,1888,2526,0.14454009968282736
2017-12-26,P9,P9-28,1,322,0,96,1852,2478,0.14457274826789837
2017-12-26,P9,P9-29,1,322,0,66,1911,2565,0.14611260053619302
2017-12-26,P9,P9-30,1,322,0,96,2211,2871,0.12987012987012986
2017-12-26,P9,P9-31,1,322,0,96,2153,2826,0.13516770435830489
2017-12-26,P9,P9-32,1,322,0,96,1987,2644,0.14187000647808248
2017-12-26,P9,P9-33,1,322,0,96,1947,2631,0.14941022280471822
2017-12-26,P9,P9-34,1,322,0,96,1980,2638,0.14248592464270246
2017-12-26,P9,P9-35,1,322,0,96,2005,2660,0.14040728831725616
2017-12-26,P9,P9-36,1,322,0,96,2045,2679,0.13420829805249787
2017-12-26,P9,P9-37,1,322,0,96,1939,2563,0.1386050644158152
2017-12-26,P9,P9-38,1,322,0,96,1939,2563,0.1386050644158152
2017-12-26,P9,P9-39,1,322,0,96,1935,2525,0.13228699551569506
2017-12-26,P9,P9-40,1,322,0,96,1961,2595,0.1391571553994732
2017-12-26,P9,P9-41,1,322,0,96,2037,2696,0.1392351574054511
2017-12-26,P9,P9-42,1,322,0,96,2040,2734,0.14537075827398407
2017-12-26,P9,P9-43,1,322,0,96,2069,2687,0.12994112699747687
2017-12-26,P9,P9-44,1,322,0,96,2069,2687,0.12994112699747687
2017-12-26,P9,P9-45,1,322,0,96,1871,2517,0.1472196900638104
2017-12-26,P9,P9-46,1,322,0,96,1989,2671,0.1463519313304721
2017-12-26,P9,P9-47,1,322,0,96,1971,2610,0.13948919449901767
2017-12-26,P9,P9-48,1,322,0,96,2009,2661,0.13961456102783726
2017-12-26,P9,P9-49,1,322,0,96,2061,2734,0.14035453597497394
2017-12-26,P9,P9-50,1,322,0,96,2089,2761,0.13855670103092785
2017-12-26,P9,P9-51,1,322,0,96,2089,2761,0.13855670103092785
2017-12-26,P9,P9-52,1,322,0,96,2075,2699,0.13070800167574362
2017-12-26,P9,P9-53,1,322,0,96,2062,2738,0.14083333333333334
2017-12-26,P9,P9-54,1,322,0,96,2041,2710,0.1408124605346243
2017-12-26,P9,P9-55,1,322,0,96,2067,2721,0.13659147869674185
2017-12-26,P9,P9-56,1,322,0,96,1986,2635,0.1404457909543389
2017-12-26,P9,P9-57,1,322,0,96,2055,2756,0.14570775306589068
2017-12-26,P9,P9-58,1,322,0,96,2039,2723,0.14363712725745484
2017-12-26,P9,P9-59,1,322,0,96,1872,2529,0.1492842535787321
2017-12-26,P9,P9-60,1,322,0,96,2057,2713,0.13752620545073374
2017-12-26,P9,P9-61,1,322,0,96,2084,2748,0.13741721854304637
2017-12-26,P9,P9-62,1,322,0,66,2010,2657,0.13863295478894364
2017-12-26,P9,P9-63,1,322,0,96,2026,2690,0.14079728583545378
2017-12-26,P9,P9-64,1,322,0,96,2026,2690,0.14079728583545378
2017-12-26,P9,P9-65,1,322,0,96,1991,2623,0.13697442566103163
2017-12-26,P9,P9-66,1,322,0,66,2016,2669,0.13938100320170757
2017-12-26,P9,P9-67,1,322,0,96,2120,2753,0.12989944592653396
2017-12-26,P9,P9-68,1,322,0,96,2210,2886,0.1326530612244898
2017-12-26,P9,P9-69,1,322,0,66,2175,2897,0.14235015772870663
2017-12-26,P9,P9-70,1,322,0,66,2175,2897,0.14235015772870663
2017-12-26,P9,P9-71,1,322,0,96,2379,3083,0.12889051629439766
2017-12-26,P9,P9-72,1,322,0,96,2087,2687,0.12568077084206117
2017-12-26,P9,P9-73,1,322,0,96,2054,2715,0.13860348081358775
2017-12-26,P9,P9-74,1,322,0,96,1991,2651,0.14218009478672985
2017-12-26,P9,P9-75,1,322,0,96,1991,2651,0.14218009478672985
2017-12-26,P9,P9-76,1,322,0,96,1986,2625,0.13858165256994145
2017-12-26,P9,P9-77,1,322,0,96,2145,2837,0.13890004014452026
2017-12-26,P9,P9-78,1,322,0,96,2135,2802,0.13510228883937614
2017-12-26,P9,P9-79,1,322,0,96,2268,2968,0.13368983957219252
2017-12-26,P9,P9-80,1,322,0,96,2415,3128,0.12863070539419086
2017-12-26,P9,P9-81,1,322,0,96,2415,3128,0.12863070539419086
2017-12-26,P9,P9-82,1,322,0,96,2200,2858,0.13009094503756424
2017-12-26,P9,P9-83,1,322,0,96,2185,2886,0.13823703411555907
2017-12-26,P9,P9-84,1,322,0,96,2067,2744,0.140719185200582
2017-12-26,P9,P9-85,1,322,0,96,2208,2865,0.12950916617386163
2017-12-26,P9,P9-86,1,322,0,96,2051,2728,0.14166143544674617
2017-12-26,P9,P9-87,1,322,0,96,2239,2939,0.13518733101583624
2017-12-26,P9,P9-88,1,322,0,96,2239,2939,0.13518733101583624
2017-12-26,P9,P9-89,1,322,0,96,2117,2782,0.13574198816084915
2017-12-26,P9,P9-90,1,322,0,66,2075,2737,0.13757273482959267
2017-12-26,P9,P9-91,1,322,0,96,2137,2793,0.1330628803245436
2017-12-26,P9,P9-92,1,322,0,96,2137,2793,0.1330628803245436
2017-12-26,GIBPE,GIBPE-1,1,322,0,96,1483,2073,0.16591676040494938
2017-12-26,GIBPE,GIBPE-2,1,322,0,96,1483,2073,0.16591676040494938
2017-12-26,GIBPE,GIBPE-3,1,322,0,96,1436,2005,0.16535890729439118
2017-12-26,GIBPE,GIBPE-4,1,322,0,96,1391,1946,0.166317051243632
2017-12-26,GIBPE,GIBPE-5,1,322,0,96,1406,1991,0.17221077421254047
2017-12-26,GIBPE,GIBPE-6,1,322,0,96,1425,1978,0.16250367322950338
2017-12-26,GIBPE,GIBPE-7,1,322,0,96,1436,2014,0.16753623188405797
2017-12-26,GIBPE,GIBPE-8,1,322,0,66,1441,2004,0.16342525399129174
2017-12-26,GIBPE,GIBPE-9,1,322,0,96,1411,1968,0.16484166913287954
2017-12-26,GIBPE,GIBPE-10,1,322,0,96,1349,1885,0.16573902288188003
2017-12-26,GIBPE,GIBPE-11,1,322,0,96,1479,2049,0.16156462585034015
2017-12-26,GIBPE,GIBPE-12,1,322,0,96,1402,1970,0.16844602609727166
2017-12-26,GIBPE,GIBPE-13,1,322,0,96,1395,1950,0.16591928251121077
2017-12-26,GIBPE,GIBPE-14,1,322,0,96,1397,1958,0.16721311475409836
2017-12-26,GIBPE,GIBPE-15,1,322,0,96,1377,1916,0.16368053446705133
2017-12-26,GIBPE,GIBPE-16,1,322,0,96,1437,2007,0.16550522648083624
2017-12-26,GIBPE,GIBPE-17,1,322,0,96,1343,1880,0.16661495501085946
2017-12-26,GIBPE,GIBPE-18,1,322,0,96,1340,1886,0.16924984500929943
2017-12-26,GIBPE,GIBPE-19,1,322,0,96,1392,1933,0.16270676691729324
2017-12-26,GIBPE,GIBPE-20,1,322,0,96,1471,2040,0.16206209057248647
2017-12-26,GIBPE,GIBPE-21,1,322,0,96,1455,2017,0.16186635944700462
2017-12-26,GIBPE,GIBPE-22,1,322,0,96,1314,1837,0.1659790542684862
2017-12-26,GIBPE,GIBPE-23,1,322,0,66,1337,1883,0.16956521739130434
2017-12-26,GIBPE,GIBPE-24,1,322,0,96,1411,1966,0.16434705359786794
2017-12-26,GIBPE,GIBPE-25,1,322,0,96,1411,1966,0.16434705359786794
2017-12-26,GIBPE,GIBPE-26,1,322,0,96,1446,2019,0.16536796536796536
2017-12-26,GIBPE,GIBPE-27,1,322,0,96,1390,1956,0.16915720263000597
2017-12-26,GIBPE,GIBPE-28,1,322,0,96,1380,1936,0.16767189384800965
2017-12-26,GIBPE,GIBPE-29,1,322,0,96,1380,1936,0.16767189384800965
2017-12-26,GIBPE,GIBPE-30,1,322,0,96,1436,1986,0.16072472238457042
2017-12-26,GIBPE,GIBPE-31,1,322,0,96,1383,1920,0.16257947320617622
2017-12-26,GIBPE,GIBPE-32,1,322,0,96,1386,1935,0.16531165311653118
2017-12-26,GIBPE,GIBPE-33,1,322,0,96,1347,1900,0.17031105635971666
2017-12-26,GIBPE,GIBPE-34,1,322,0,96,1347,1900,0.17031105635971666
2017-12-26,GIBPE,GIBPE-35,1,322,0,96,1491,2059,0.16
2017-12-26,GIBPE,GIBPE-36,1,322,0,96,1435,1991,0.16228838295388207
2017-12-26,GIBPE,GIBPE-37,1,322,0,96,1582,2205,0.1645101663585952
2017-12-26,GIBPE,GIBPE-38,1,322,0,96,1582,2205,0.1645101663585952
2017-12-26,GIBPE,GIBPE-39,1,322,0,66,1409,1958,0.16305316305316306
2017-12-26,GIBPE,GIBPE-40,1,322,0,96,1505,2086,0.1617933723196881
2017-12-26,GIBPE,GIBPE-41,1,322,0,96,1635,2245,0.15721649484536082
2017-12-26,GIBPE,GIBPE-42,1,322,0,96,1635,2245,0.15721649484536082
2017-12-26,GIBPE,GIBPE-43,1,322,0,96,1610,2227,0.16080271045087308
2017-12-26,GIBPE,GIBPE-44,1,322,0,96,1475,2045,0.16193181818181818
2017-12-26,GIBPE,GIBPE-45,1,322,0,96,1634,2239,0.15620965659695327
2017-12-26,GIBPE,GIBPE-46,1,322,0,96,1634,2239,0.15620965659695327
2017-12-26,GIBPE,GIBPE-47,1,322,0,96,1510,2101,0.16366657435613405
2017-12-26,GIBPE,GIBPE-48,1,322,0,96,1453,2022,0.16374100719424461
2017-12-26,GIBPE,GIBPE-49,1,322,0,66,1467,2032,0.16147470705915976
2017-12-26,GIBPE,GIBPE-50,1,322,0,96,1597,2191,0.15681098204857444
2017-12-26,GIBPE,GIBPE-51,1,322,0,96,1475,2058,0.16501556750636853
2017-12-26,GIBPE,GIBPE-52,1,322,0,66,1445,2005,0.16231884057971013
2017-12-26,NORT,NORT-1,1,322,0,96,2310,3090,0.14444444444444443
2017-12-26,NORT,NORT-2,1,322,0,66,2375,3163,0.14228963524738172
2017-12-26,NORT,NORT-3,1,322,0,96,2219,2952,0.14175207890156644
2017-12-26,NORT,NORT-4,1,322,0,96,2102,2874,0.15514469453376206
2017-12-26,NORT,NORT-5,1,322,0,66,2173,2958,0.1529916195673358
2017-12-26,NORT,NORT-6,1,322,0,96,2242,3007,0.1457420461040198
2017-12-26,NORT,NORT-7,1,322,0,96,2233,2957,0.1394990366088632
2017-12-26,NORT,NORT-8,1,322,0,96,2395,3143,0.13506681112314914
2017-12-26,NORT,NORT-9,1,322,0,96,2256,3025,0.14561636053777693
2017-12-26,NORT,NORT-10,1,322,0,96,2295,3036,0.1389983117613956
2017-12-26,NORT,NORT-11,1,322,0,96,2192,2990,0.15399459668081822
2017-12-26,NORT,NORT-12,1,322,0,96,2086,2885,0.16073224703279018
2017-12-26,NORT,NORT-13,1,322,0,96,2242,3007,0.1457420461040198
2017-12-26,NORT,NORT-14,1,322,0,96,2374,3119,0.1356271618423448
2017-12-26,NORT,NORT-15,1,322,0,96,2328,3097,0.1417511520737327
2017-12-26,NORT,NORT-16,1,322,0,96,2364,3142,0.1413003995641119
2017-12-26,NORT,NORT-17,1,322,0,96,2386,3116,0.1326790258087968
2017-12-26,NORT,NORT-18,1,322,0,96,2167,2903,0.14516765285996056
2017-12-26,NORT,NORT-19,1,322,0,96,2225,2935,0.1375968992248062
2017-12-26,NORT,NORT-20,1,322,0,96,2265,2976,0.135661133371494
2017-12-26,NORT,NORT-21,1,322,0,96,2265,2976,0.135661133371494
2017-12-26,NORT,NORT-22,1,322,0,96,2374,3119,0.1356271618423448
2017-12-26,NORT,NORT-23,1,322,0,96,2524,3239,0.12406732604546243
2017-12-26,NORT,NORT-24,1,322,0,96,2379,3117,0.13427947598253276
2017-12-26,NORT,NORT-25,1,322,0,66,2212,2975,0.14709851551956815
2017-12-26,NORT,NORT-26,1,322,0,66,2349,3109,0.1392451447416636
2017-12-26,NORT,NORT-27,1,322,0,96,2376,3090,0.13062568605927552
2017-12-26,NORT,NORT-28,1,322,0,96,2376,3090,0.13062568605927552
2017-12-26,NORT,NORT-29,1,322,0,96,2375,3105,0.1332116788321168
2017-12-26,NORT,NORT-30,1,322,0,66,2519,3261,0.12837370242214532
2017-12-26,NORT,NORT-31,1,322,0,96,2611,3376,0.12777684984132287
2017-12-26,NORT,NORT-32,1,322,0,96,2406,3172,0.137325206167085
2017-12-26,NORT,NORT-33,1,322,0,96,2331,3118,0.14443017067351807
2017-12-26,NORT,NORT-34,1,322,0,96,2330,3104,0.14243651085756348
2017-12-26,NORT,NORT-35,1,322,0,96,2472,3211,0.1300369523139187
2017-12-26,NORT,NORT-36,1,322,0,96,2472,3211,0.1300369523139187
2017-12-26,NORT,NORT-37,1,322,0,96,2472,3253,0.13641921397379914
2017-12-26,NORT,NORT-38,1,322,0,96,2633,3406,0.1280013247226362
2017-12-26,NORT,NORT-39,1,322,0,96,2605,3350,0.12510495382031905
2017-12-26,NORT,NORT-40,1,322,0,96,2376,3153,0.14053174172544763
2017-12-26,NORT,NORT-41,1,322,0,96,2376,3153,0.14053174172544763
2018-01-11,P9,P9-1,1,322,0,96,1972,2649,0.14650508547933347
2018-01-11,P9,P9-2,1,322,0,96,2076,2767,0.14268015692752425
2018-01-11,P9,P9-3,1,322,0,96,1931,2600,0.14764952549106158
2018-01-11,P9,P9-4,1,322,0,66,1914,2601,0.1521594684385382
2018-01-11,P9,P9-5,1,322,0,96,1913,2582,0.14883203559510566
2018-01-11,P9,P9-6,1,322,0,96,1911,2553,0.14381720430107528
2018-01-11,P9,P9-7,1,322,0,96,1988,2656,0.1438415159345392
2018-01-11,P9,P9-8,1,322,0,96,1968,2646,0.1469440832249675
2018-01-11,P9,P9-9,1,322,0,96,1920,2564,0.14362176628010706
2018-01-11,P9,P9-10,1,322,0,96,1973,2635,0.14366319444444445
2018-01-11,P9,P9-11,1,322,0,96,1969,2634,0.14447099717575496
2018-01-11,P9,P9-12,1,322,0,96,1969,2634,0.14447099717575496
2018-01-11,P9,P9-13,1,322,0,96,1896,2526,0.14246947082767977
2018-01-11,P9,P9-14,1,322,0,96,2016,2666,0.1388295600170867
2018-01-11,P9,P9-15,1,322,0,96,2129,2833,0.1418782748891576
2018-01-11,P9,P9-16,1,322,0,96,2038,2698,0.13935810810810811
2018-01-11,P9,P9-17,1,322,0,96,2031,2727,0.14627994955863807
2018-01-11,P9,P9-18,1,322,0,96,2031,2727,0.14627994955863807
2018-01-11,P9,P9-19,1,322,0,96,1976,2657,0.14698899201381393
2018-01-11,P9,P9-20,1,322,0,96,1940,2585,0.1425414364640884
2018-01-11,P9,P9-21,1,322,0,96,1976,2696,0.1541095890410959
2018-01-11,P9,P9-22,1,322,0,66,1952,2642,0.1501959077057031
2018-01-11,P9,P9-23,1,322,0,96,2118,2825,0.14303054825005057
2018-01-11,P9,P9-24,1,322,0,96,2184,2838,0.13022700119474312
2018-01-11,P9,P9-25,1,322,0,66,1920,2551,0.14113173786624916
2018-01-11,P9,P9-26,1,322,0,66,1920,2551,0.14113173786624916
2018-01-11,P9,P9-27,1,322,0,96,1989,2639,0.1404494382022472
2018-01-11,P9,P9-28,1,322,0,96,1924,2573,0.14431843451189683
2018-01-11,P9,P9-29,1,322,0,66,1964,2617,0.14254529578694608
2018-01-11,P9,P9-30,1,322,0,96,2307,3019,0.1336838152459632
2018-01-11,P9,P9-31,1,322,0,96,2193,2857,0.1314851485148515
2018-01-11,P9,P9-32,1,322,0,96,2045,2760,0.14880332986472425
2018-01-11,P9,P9-33,1,322,0,96,2077,2739,0.13745847176079734
2018-01-11,P9,P9-34,1,322,0,96,2047,2733,0.14351464435146444
2018-01-11,P9,P9-35,1,322,0,96,2103,2772,0.13723076923076924
2018-01-11,P9,P9-36,1,322,0,96,2148,2857,0.14165834165834165
2018-01-11,P9,P9-37,1,322,0,96,2002,2657,0.1405881090362739
2018-01-11,P9,P9-38,1,322,0,96,2002,2657,0.1405881090362739
2018-01-11,P9,P9-39,1,322,0,96,1995,2643,0.13971539456662355
2018-01-11,P9,P9-40,1,322,0,96,2054,2698,0.13552188552188552
2018-01-11,P9,P9-41,1,322,0,96,2073,2763,0.14267990074441686
2018-01-11,P9,P9-42,1,322,0,96,2190,2869,0.13421624827040918
2018-01-11,P9,P9-43,1,322,0,96,2088,2758,0.1382583574081717
2018-01-11,P9,P9-44,1,322,0,96,2088,2758,0.1382583574081717
2018-01-11,P9,P9-45,1,322,0,96,1932,2628,0.15263157894736842
2018-01-11,P9,P9-46,1,322,0,96,2081,2780,0.14379757251594322
2018-01-11,P9,P9-47,1,322,0,96,2072,2754,0.1413178615830916
2018-01-11,P9,P9-48,1,322,0,96,2112,2789,0.13813507447459702
2018-01-11,P9,P9-49,1,322,0,96,2164,2839,0.13491904857085749
2018-01-11,P9,P9-50,1,322,0,96,2182,2845,0.13188780584841853
2018-01-11,P9,P9-51,1,322,0,96,2182,2845,0.13188780584841853
2018-01-11,P9,P9-52,1,322,0,96,2167,2852,0.13648137079099423
2018-01-11,P9,P9-53,1,322,0,96,2172,2844,0.1339712918660287
2018-01-11,P9,P9-54,1,322,0,96,2154,2821,0.13407035175879398
2018-01-11,P9,P9-55,1,322,0,96,2097,2772,0.13863216266173753
2018-01-11,P9,P9-56,1,322,0,96,2053,2732,0.141901776384535
2018-01-11,P9,P9-57,1,322,0,96,2150,2836,0.13758523866827116
2018-01-11,P9,P9-58,1,322,0,96,2165,2837,0.13434626149540185
2018-01-11,P9,P9-59,1,322,0,96,2010,2716,0.1493863732543377
2018-01-11,P9,P9-60,1,322,0,96,2104,2819,0.14523664432256753
2018-01-11,P9,P9-61,1,322,0,96,2211,2898,0.13446858485026425
2018-01-11,P9,P9-62,1,322,0,66,2106,2772,0.13653136531365315
2018-01-11,P9,P9-63,1,322,0,96,2085,2786,0.14391295421884623
2018-01-11,P9,P9-64,1,322,0,96,2085,2786,0.14391295421884623
2018-01-11,P9,P9-65,1,322,0,96,2055,2732,0.14142469187382495
2018-01-11,P9,P9-66,1,322,0,66,2159,2823,0.13327980730630268
2018-01-11,P9,P9-67,1,322,0,96,2175,2838,0.1322561340514662
2018-01-11,P9,P9-68,1,322,0,96,2282,2975,0.1318242343541944
2018-01-11,P9,P9-69,1,322,0,66,2266,2981,0.13626834381551362
2018-01-11,P9,P9-70,1,322,0,66,2266,2981,0.13626834381551362
2018-01-11,P9,P9-71,1,322,0,96,2400,3139,0.13341758440151652
2018-01-11,P9,P9-72,1,322,0,96,2176,2845,0.13324039036048596
2018-01-11,P9,P9-73,1,322,0,96,2151,2803,0.13161081953976583
2018-01-11,P9,P9-74,1,322,0,96,2080,2733,0.13567421566590485
2018-01-11,P9,P9-75,1,322,0,96,2080,2733,0.13567421566590485
2018-01-11,P9,P9-76,1,322,0,96,2080,2759,0.14031824757181235
2018-01-11,P9,P9-77,1,322,0,96,2207,2878,0.1319567354965585
2018-01-11,P9,P9-78,1,322,0,96,2231,2909,0.13190661478599222
2018-01-11,P9,P9-79,1,322,0,96,2342,3061,0.13307421802702202
2018-01-11,P9,P9-80,1,322,0,96,2397,3176,0.13978108738560918
2018-01-11,P9,P9-81,1,322,0,96,2397,3176,0.13978108738560918
2018-01-11,P9,P9-82,1,322,0,96,2274,2998,0.13732928679817905
2018-01-11,P9,P9-83,1,322,0,96,2236,2909,0.13080660835762878
2018-01-11,P9,P9-84,1,322,0,96,2221,2904,0.13326829268292684
2018-01-11,P9,P9-85,1,322,0,96,2202,2905,0.1376542001174858
2018-01-11,P9,P9-86,1,322,0,96,2170,2857,0.1366620250646509
2018-01-11,P9,P9-87,1,322,0,96,2316,3040,0.13517550410754295
2018-01-11,P9,P9-88,1,322,0,96,2316,3040,0.13517550410754295
2018-01-11,P9,P9-89,1,322,0,96,2232,2912,0.1321928460342146
2018-01-11,P9,P9-90,1,322,0,66,2153,2842,0.13793793793793793
2018-01-11,P9,P9-91,1,322,0,96,2186,2891,0.13886153240102422
2018-01-11,P9,P9-92,1,322,0,96,2186,2891,0.13886153240102422
2018-01-11,GIBPE,GIBPE-1,1,322,0,96,1494,2110,0.1709211986681465
2018-01-11,GIBPE,GIBPE-2,1,322,0,96,1494,2110,0.1709211986681465
2018-01-11,GIBPE,GIBPE-3,1,322,0,96,1431,1999,0.16559766763848396
2018-01-11,GIBPE,GIBPE-4,1,322,0,96,1423,1977,0.16294117647058823
2018-01-11,GIBPE,GIBPE-5,1,322,0,96,1371,1926,0.16833484986351227
2018-01-11,GIBPE,GIBPE-6,1,322,0,96,1455,2044,0.16833380965990283
2018-01-11,GIBPE,GIBPE-7,1,322,0,96,1432,1998,0.16501457725947521
2018-01-11,GIBPE,GIBPE-8,1,322,0,66,1462,2056,0.16884593519044913
2018-01-11,GIBPE,GIBPE-9,1,322,0,96,1381,1931,0.16606280193236714
2018-01-11,GIBPE,GIBPE-10,1,322,0,96,1348,1895,0.16867098365710761
2018-01-11,GIBPE,GIBPE-11,1,322,0,96,1511,2120,0.1677223905260259
2018-01-11,GIBPE,GIBPE-12,1,322,0,96,1467,2050,0.1657662780779073
2018-01-11,GIBPE,GIBPE-13,1,322,0,96,1434,1998,0.16433566433566432
2018-01-11,GIBPE,GIBPE-14,1,322,0,96,1378,1934,0.1678743961352657
2018-01-11,GIBPE,GIBPE-15,1,322,0,96,1400,1945,0.16292974588938713
2018-01-11,GIBPE,GIBPE-16,1,322,0,96,1466,2032,0.16180674671240708
2018-01-11,GIBPE,GIBPE-17,1,322,0,96,1362,1930,0.17253948967193194
2018-01-11,GIBPE,GIBPE-18,1,322,0,96,1310,1854,0.17193426042983564
2018-01-11,GIBPE,GIBPE-19,1,322,0,96,1381,1948,0.17032141784319615
2018-01-11,GIBPE,GIBPE-20,1,322,0,96,1420,1979,0.16446013533392173
2018-01-11,GIBPE,GIBPE-21,1,322,0,96,1474,2060,0.1658177702320317
2018-01-11,GIBPE,GIBPE-22,1,322,0,96,1329,1870,0.16911534854642077
2018-01-11,GIBPE,GIBPE-23,1,322,0,66,1350,1893,0.16743755781683625
2018-01-11,GIBPE,GIBPE-24,1,322,0,96,1377,1929,0.16696914700544466
2018-01-11,GIBPE,GIBPE-25,1,322,0,96,1377,1929,0.16696914700544466
2018-01-11,GIBPE,GIBPE-26,1,322,0,96,1544,2121,0.15743519781718962
2018-01-11,GIBPE,GIBPE-27,1,322,0,96,1349,1913,0.17290006131207847
2018-01-11,GIBPE,GIBPE-28,1,322,0,96,1401,1984,0.17223042836041358
2018-01-11,GIBPE,GIBPE-29,1,322,0,96,1401,1984,0.17223042836041358
2018-01-11,GIBPE,GIBPE-30,1,322,0,96,1462,2026,0.16169724770642202
2018-01-11,GIBPE,GIBPE-31,1,322,0,96,1503,2092,0.16383866481223922
2018-01-11,GIBPE,GIBPE-32,1,322,0,96,1387,1943,0.16696696696696697
2018-01-11,GIBPE,GIBPE-33,1,322,0,96,1395,1940,0.1634182908545727
2018-01-11,GIBPE,GIBPE-34,1,322,0,96,1395,1940,0.1634182908545727
2018-01-11,GIBPE,GIBPE-35,1,322,0,96,1471,2055,0.16562677254679523
2018-01-11,GIBPE,GIBPE-36,1,322,0,96,1537,2142,0.16444686055993477
2018-01-11,GIBPE,GIBPE-37,1,322,0,96,1573,2178,0.16129032258064516
2018-01-11,GIBPE,GIBPE-38,1,322,0,96,1573,2178,0.16129032258064516
2018-01-11,GIBPE,GIBPE-39,1,322,0,66,1436,1991,0.16194922672891743
2018-01-11,GIBPE,GIBPE-40,1,322,0,96,1538,2121,0.15933315113418967
2018-01-11,GIBPE,GIBPE-41,1,322,0,96,1774,2386,0.14711538461538462
2018-01-11,GIBPE,GIBPE-42,1,322,0,96,1774,2386,0.14711538461538462
2018-01-11,GIBPE,GIBPE-43,1,322,0,96,1636,2265,0.16124070751089464
2018-01-11,GIBPE,GIBPE-44,1,322,0,96,1422,2003,0.16963503649635037
2018-01-11,GIBPE,GIBPE-45,1,322,0,96,1736,2356,0.15151515151515152
2018-01-11,GIBPE,GIBPE-46,1,322,0,96,1736,2356,0.15151515151515152
2018-01-11,GIBPE,GIBPE-47,1,322,0,96,1522,2115,0.16304646686829805
2018-01-11,GIBPE,GIBPE-48,1,322,0,96,1467,2043,0.1641025641025641
2018-01-11,GIBPE,GIBPE-49,1,322,0,66,1501,2087,0.1633221850613155
2018-01-11,GIBPE,GIBPE-50,1,322,0,96,1615,2241,0.16234439834024897
2018-01-11,GIBPE,GIBPE-51,1,322,0,96,1532,2109,0.15847294699258446
2018-01-11,GIBPE,GIBPE-52,1,322,0,66,1417,1999,0.17037470725995316
2018-01-11,NORT,NORT-1,1,322,0,96,2368,3108,0.13513513513513514
2018-01-11,NORT,NORT-2,1,322,0,66,2327,3049,0.13430059523809523
2018-01-11,NORT,NORT-3,1,322,0,96,2151,2922,0.15198107628622118
2018-01-11,NORT,NORT-4,1,322,0,96,2072,2851,0.15823684745074143
2018-01-11,NORT,NORT-5,1,322,0,66,2135,2929,0.15679304897314375
2018-01-11,NORT,NORT-6,1,322,0,96,2274,3021,0.14107648725212465
2018-01-11,NORT,NORT-7,1,322,0,96,2145,2939,0.15617623918174667
2018-01-11,NORT,NORT-8,1,322,0,96,2361,3135,0.1408296943231441
2018-01-11,NORT,NORT-9,1,322,0,96,2375,3123,0.13604947253546745
2018-01-11,NORT,NORT-10,1,322,0,96,2249,2984,0.1404548060386012
2018-01-11,NORT,NORT-11,1,322,0,96,2197,2931,0.14313572542901717
2018-01-11,NORT,NORT-12,1,322,0,96,2093,2822,0.14832146490335707
2018-01-11,NORT,NORT-13,1,322,0,96,2274,3021,0.14107648725212465
2018-01-11,NORT,NORT-14,1,322,0,96,2309,3032,0.13536790863134243
2018-01-11,NORT,NORT-15,1,322,0,96,2363,3070,0.13013068286397939
2018-01-11,NORT,NORT-16,1,322,0,96,2445,3175,0.1298932384341637
2018-01-11,NORT,NORT-17,1,322,0,96,2292,2995,0.1329676565159826
2018-01-11,NORT,NORT-18,1,322,0,96,2211,2936,0.14085875267145911
2018-01-11,NORT,NORT-19,1,322,0,96,2200,2943,0.14446820921641065
